GapBuy;GapSell;AvBid;AvAsk;Spread;SpreadK;MinLev;MinLevClose;FixTp;FixSl;FastSpread;dTFast;tpsFast;dTSlow;tpsSlow;
-7.32;-6.62;-189.38;-330.68;141.30;141.30;141441.30;42.39;141.30;282.60;230.00;1052.35;0.95;964.42;1.04;
2.54;3.33;-189.33;-330.54;141.21;141.21;141351.21;42.36;141.21;282.42;220.00;1038.91;0.96;964.42;1.04;
2.50;3.38;-189.38;-330.50;141.12;141.12;141261.12;42.34;141.12;282.24;230.00;1038.91;0.96;964.42;1.04;
-7.44;-6.50;-189.50;-330.56;141.06;141.06;141201.06;42.32;141.06;282.12;230.00;1039.04;0.96;964.42;1.04;
-62.05;-50.93;-190.07;-330.95;140.88;140.88;141020.88;42.26;140.88;281.76;230.00;1039.04;0.96;967.40;1.03;
-2.36;8.94;-189.94;-330.64;140.70;140.70;140840.70;42.21;140.70;281.40;170.00;1037.18;0.96;967.40;1.03;
-2.68;8.58;-189.58;-330.32;140.74;140.74;140880.74;42.22;140.74;281.48;230.00;1037.18;0.96;967.40;1.03;
-4.68;-14.25;-189.75;-330.32;140.57;140.57;140710.57;42.17;140.57;281.14;230.00;1037.18;0.96;966.48;1.03;
-28.54;-15.17;-189.83;-330.46;140.63;140.63;140770.63;42.19;140.63;281.26;230.00;1037.18;0.96;956.37;1.05;
11.20;24.51;-189.51;-330.20;140.69;140.69;140830.69;42.21;140.69;281.38;190.00;1037.00;0.96;956.37;1.05;
10.94;23.83;-188.83;-329.94;141.11;141.11;141251.11;42.33;141.11;282.22;230.00;1037.00;0.96;956.37;1.05;
-9.27;3.35;-188.35;-329.73;141.38;141.38;141521.38;42.41;141.38;282.76;230.00;1037.16;0.96;956.37;1.05;
-29.87;-26.43;-188.57;-330.13;141.56;141.56;141701.56;42.47;141.56;283.12;230.00;1037.16;0.96;943.51;1.06;
-9.67;-6.41;-188.59;-330.33;141.74;141.74;141881.74;42.52;141.74;283.48;210.00;1037.25;0.96;943.51;1.06;
-9.47;-6.60;-188.40;-330.53;142.13;142.13;142272.13;42.64;142.13;284.26;230.00;1037.25;0.96;943.51;1.06;
19.40;-10.75;-188.25;-330.40;142.15;142.15;142292.15;42.65;142.15;284.30;230.00;1037.25;0.96;948.50;1.05;
19.37;-1.89;-188.11;-330.37;142.26;142.26;142402.26;42.68;142.26;284.52;230.00;1037.25;0.96;954.53;1.05;
-14.32;-2.03;-187.97;-330.68;142.71;142.71;142852.71;42.81;142.71;285.42;230.00;1037.25;0.96;954.53;1.05;
11.71;-1.89;-188.11;-330.71;142.60;142.60;142742.60;42.78;142.60;285.20;230.00;1037.25;0.96;959.36;1.04;
-8.16;-7.79;-188.21;-330.84;142.63;142.63;142772.63;42.79;142.63;285.26;230.00;1037.25;0.96;954.33;1.05;
-8.03;-38.38;-188.62;-330.97;142.35;142.35;142492.35;42.71;142.35;284.70;230.00;1037.25;0.96;953.55;1.05;
-2.06;-38.07;-188.93;-330.94;142.01;142.01;142152.01;42.60;142.01;284.02;230.00;1037.25;0.96;953.55;1.05;
7.81;-27.86;-189.14;-330.81;141.67;141.67;141811.67;42.50;141.67;283.34;220.00;1049.99;0.95;953.55;1.05;
7.78;-27.55;-189.45;-330.78;141.33;141.33;141471.33;42.40;141.33;282.66;230.00;1049.99;0.95;953.55;1.05;
-2.15;-37.14;-189.86;-330.85;140.99;140.99;141130.99;42.30;140.99;281.98;240.00;1050.09;0.95;953.55;1.05;
-2.18;-36.88;-190.12;-330.82;140.70;140.70;140840.70;42.21;140.70;281.40;230.00;1050.09;0.95;953.55;1.05;
-2.11;-4.84;-190.16;-330.89;140.73;140.73;140870.73;42.22;140.73;281.46;230.00;1050.09;0.95;956.97;1.04;
-7.85;-4.94;-190.06;-331.15;141.09;141.09;141231.09;42.33;141.09;282.18;230.00;1050.09;0.95;956.97;1.04;
8.95;2.92;-189.92;-330.95;141.03;141.03;141171.03;42.31;141.03;282.06;230.00;1050.09;0.95;944.36;1.06;
38.25;32.28;-189.28;-330.25;140.97;140.97;141110.97;42.29;140.97;281.94;230.00;1050.40;0.95;944.36;1.06;
16.37;29.27;-189.27;-330.37;141.10;141.10;141241.10;42.33;141.10;282.20;230.00;1050.40;0.95;955.60;1.05;
-3.31;9.46;-189.46;-330.69;141.23;141.23;141371.23;42.37;141.23;282.46;250.00;1058.71;0.94;955.60;1.05;
-3.26;9.68;-189.68;-330.74;141.06;141.06;141201.06;42.32;141.06;282.12;230.00;1058.71;0.94;955.60;1.05;
6.69;19.87;-189.87;-330.69;140.82;140.82;140960.82;42.25;140.82;281.64;220.00;1065.76;0.94;955.60;1.05;
6.82;20.06;-190.06;-330.82;140.76;140.76;140900.76;42.23;140.76;281.52;230.00;1065.76;0.94;955.60;1.05;
7.94;-5.73;-190.27;-330.94;140.67;140.67;140810.67;42.20;140.67;281.34;230.00;1065.76;0.94;959.68;1.04;
-2.11;-15.42;-190.58;-330.89;140.31;140.31;140450.31;42.09;140.31;280.62;230.00;1065.98;0.94;959.68;1.04;
-9.19;-34.02;-190.98;-330.81;139.83;139.83;139969.83;41.95;139.83;279.66;230.00;1065.98;0.94;971.56;1.03;
10.53;-13.82;-191.18;-330.53;139.35;139.35;139489.35;41.81;139.35;278.70;210.00;1073.23;0.93;971.56;1.03;
10.83;-13.71;-191.29;-330.83;139.54;139.54;139679.54;41.86;139.54;279.08;230.00;1073.23;0.93;971.56;1.03;
30.73;6.00;-191.00;-330.73;139.73;139.73;139869.73;41.92;139.73;279.46;210.00;1083.07;0.92;971.56;1.03;
30.63;5.71;-190.71;-330.63;139.92;139.92;140059.92;41.98;139.92;279.84;230.00;1083.07;0.92;971.56;1.03;
11.03;-14.08;-190.92;-331.03;140.11;140.11;140250.11;42.03;140.11;280.22;250.00;1074.38;0.93;971.56;1.03;
11.43;-13.87;-191.13;-331.43;140.30;140.30;140440.30;42.09;140.30;280.60;230.00;1074.38;0.93;971.56;1.03;
36.99;-14.57;-191.43;-330.99;139.56;139.56;139699.56;41.87;139.56;279.12;230.00;1074.38;0.93;989.97;1.01;
-6.86;4.64;-191.64;-331.14;139.50;139.50;139639.50;41.85;139.50;279.00;230.00;1074.38;0.93;990.80;1.01;
-26.81;-15.25;-191.75;-331.19;139.44;139.44;139579.44;41.83;139.44;278.88;250.00;1074.48;0.93;990.80;1.01;
-26.76;-15.14;-191.86;-331.24;139.38;139.38;139519.38;41.81;139.38;278.76;230.00;1074.48;0.93;990.80;1.01;
-26.52;-19.92;-192.08;-331.48;139.40;139.40;139539.40;41.82;139.40;278.80;230.00;1074.48;0.93;996.05;1.00;
3.26;-19.79;-192.21;-331.26;139.05;139.05;139189.05;41.72;139.05;278.10;230.00;1074.48;0.93;996.05;1.00;
13.14;-9.71;-192.29;-331.14;138.85;138.85;138988.85;41.66;138.85;277.70;230.00;1059.30;0.94;996.05;1.00;
3.42;26.31;-192.31;-331.42;139.11;139.11;139249.11;41.73;139.11;278.22;230.00;1059.30;0.94;995.48;1.00;
-6.20;16.43;-192.43;-331.80;139.37;139.37;139509.37;41.81;139.37;278.74;230.00;1059.67;0.94;995.48;1.00;
-7.41;-8.80;-192.20;-331.59;139.39;139.39;139529.39;41.82;139.39;278.78;230.00;1059.67;0.94;979.93;1.02;
2.68;1.27;-192.27;-331.68;139.41;139.41;139549.41;41.82;139.41;278.82;220.00;1062.56;0.94;979.93;1.02;
2.77;1.34;-192.34;-331.77;139.43;139.43;139569.43;41.83;139.43;278.86;230.00;1062.56;0.94;979.93;1.02;
2.63;-1.84;-192.16;-331.63;139.47;139.47;139609.47;41.84;139.47;278.94;230.00;1062.56;0.94;977.14;1.02;
-18.17;-1.64;-192.36;-331.83;139.47;139.47;139609.47;41.84;139.47;278.94;230.00;1062.56;0.94;977.14;1.02;
-7.87;8.66;-192.66;-332.13;139.47;139.47;139609.47;41.84;139.47;278.94;230.00;1062.87;0.94;977.14;1.02;
16.19;8.96;-192.96;-332.19;139.23;139.23;139369.23;41.77;139.23;278.46;230.00;1062.87;0.94;991.98;1.01;
-2.71;3.22;-193.22;-332.29;139.07;139.07;139209.07;41.72;139.07;278.14;230.00;1062.87;0.94;985.02;1.02;
25.29;26.32;-193.32;-332.29;138.97;138.97;139108.97;41.69;138.97;277.94;230.00;1062.87;0.94;1041.76;0.96;
16.38;10.36;-193.36;-332.38;139.02;139.02;139159.02;41.71;139.02;278.04;230.00;1062.87;0.94;1028.59;0.97;
24.36;27.23;-193.23;-332.36;139.13;139.13;139269.13;41.74;139.13;278.26;230.00;1062.87;0.94;1028.59;0.97;
4.54;7.55;-193.55;-332.54;138.99;138.99;139128.99;41.70;138.99;277.98;230.00;1141.69;0.88;1028.59;0.97;
4.72;-16.96;-194.04;-332.72;138.68;138.68;138818.68;41.60;138.68;277.36;230.00;1141.69;0.88;1028.20;0.97;
-21.01;-16.47;-194.53;-332.99;138.46;138.46;138598.46;41.54;138.46;276.92;230.00;1141.69;0.88;1028.20;0.97;
-0.94;3.56;-194.56;-333.06;138.50;138.50;138638.50;41.55;138.50;277.00;230.00;1141.70;0.88;1028.20;0.97;
2.00;-23.24;-194.76;-333.00;138.24;138.24;138378.24;41.47;138.24;276.48;230.00;1149.14;0.87;1042.96;0.96;
11.84;-13.14;-194.86;-332.84;137.98;137.98;138117.98;41.39;137.98;275.96;230.00;1149.14;0.87;1042.96;0.96;
11.78;20.72;-194.72;-332.78;138.06;138.06;138198.06;41.42;138.06;276.12;230.00;1149.14;0.87;1042.91;0.96;
2.14;20.76;-194.76;-333.14;138.38;138.38;138518.38;41.51;138.38;276.76;230.00;1149.14;0.87;1042.91;0.96;
-7.80;10.50;-194.50;-333.20;138.70;138.70;138838.70;41.61;138.70;277.40;240.00;1132.35;0.88;1042.91;0.96;
-7.74;10.24;-194.24;-333.26;139.02;139.02;139159.02;41.71;139.02;278.04;230.00;1132.35;0.88;1042.91;0.96;
-7.78;-18.83;-194.17;-333.22;139.05;139.05;139189.05;41.72;139.05;278.10;230.00;1132.35;0.88;1040.11;0.96;
-3.86;-18.50;-194.50;-333.14;138.64;138.64;138778.64;41.59;138.64;277.28;230.00;1132.35;0.88;1040.11;0.96;
15.97;1.63;-194.63;-332.97;138.34;138.34;138478.34;41.50;138.34;276.68;230.00;1148.80;0.87;1040.11;0.96;
-5.21;-1.24;-194.76;-332.79;138.03;138.03;138168.03;41.41;138.03;276.06;230.00;1148.80;0.87;1040.22;0.96;
4.71;8.99;-194.99;-332.71;137.72;137.72;137857.72;41.32;137.72;275.44;220.00;1181.19;0.85;1040.22;0.96;
4.63;9.02;-195.02;-332.63;137.61;137.61;137747.61;41.28;137.61;275.22;230.00;1181.19;0.85;1040.22;0.96;
4.50;-8.77;-195.23;-332.50;137.27;137.27;137407.27;41.18;137.27;274.54;230.00;1181.19;0.85;1080.64;0.93;
-27.34;-8.79;-195.21;-332.66;137.45;137.45;137587.45;41.24;137.45;274.90;230.00;1181.19;0.85;1080.64;0.93;
2.62;20.99;-194.99;-332.62;137.63;137.63;137767.63;41.29;137.63;275.26;230.00;1180.96;0.85;1080.64;0.93;
-17.19;1.19;-195.19;-332.81;137.62;137.62;137757.62;41.29;137.62;275.24;230.00;1165.25;0.86;1074.05;0.93;
3.39;4.95;-194.95;-332.39;137.44;137.44;137577.44;41.23;137.44;274.88;230.00;1165.25;0.86;1074.05;0.93;
19.80;11.37;-194.37;-331.80;137.43;137.43;137567.43;41.23;137.43;274.86;230.00;1168.31;0.86;1058.55;0.94;
9.09;0.89;-193.89;-331.09;137.20;137.20;137337.20;41.16;137.20;274.40;230.00;1168.31;0.86;1058.55;0.94;
-1.02;-8.99;-194.01;-330.98;136.97;136.97;137106.97;41.09;136.97;273.94;230.00;1200.86;0.83;1058.55;0.94;
8.76;0.78;-193.78;-330.76;136.98;136.98;137116.98;41.09;136.98;273.96;230.00;1199.66;0.83;1058.55;0.94;
-1.16;-9.15;-193.85;-330.84;136.99;136.99;137126.99;41.10;136.99;273.98;230.00;1212.48;0.82;1058.55;0.94;
43.51;-28.67;-194.33;-330.51;136.18;136.18;136316.18;40.85;136.18;272.36;230.00;1212.48;0.82;1141.29;0.88;
23.28;-48.09;-194.91;-330.28;135.37;135.37;135505.37;40.61;135.37;270.74;230.00;1174.84;0.85;1141.29;0.88;
-8.63;9.91;-194.91;-330.37;135.46;135.46;135595.46;40.64;135.46;270.92;230.00;1174.84;0.85;1119.95;0.89;
11.36;29.81;-194.81;-330.36;135.55;135.55;135685.55;40.67;135.55;271.10;210.00;1167.66;0.86;1119.95;0.89;
11.35;29.71;-194.71;-330.35;135.64;135.64;135775.64;40.69;135.64;271.28;230.00;1167.66;0.86;1119.95;0.89;
55.84;58.12;-194.12;-329.84;135.72;135.72;135855.72;40.72;135.72;271.44;230.00;1167.66;0.86;1142.27;0.88;
15.49;17.93;-193.93;-329.49;135.56;135.56;135695.56;40.67;135.56;271.12;270.00;1185.72;0.84;1142.27;0.88;
15.24;17.84;-193.84;-329.24;135.40;135.40;135535.40;40.62;135.40;270.80;230.00;1185.72;0.84;1142.27;0.88;
19.75;37.24;-193.24;-328.75;135.51;135.51;135645.51;40.65;135.51;271.02;230.00;1185.72;0.84;1091.19;0.92;
-10.24;7.14;-193.14;-328.76;135.62;135.62;135755.62;40.69;135.62;271.24;230.00;1173.16;0.85;1091.19;0.92;
-53.79;-48.40;-193.60;-329.21;135.61;135.61;135745.61;40.68;135.61;271.22;230.00;1173.16;0.85;1128.25;0.89;
-43.34;-37.94;-194.06;-329.66;135.60;135.60;135735.60;40.68;135.60;271.20;230.00;1206.83;0.83;1128.25;0.89;
-3.29;2.12;-194.12;-329.71;135.59;135.59;135725.59;40.68;135.59;271.18;230.00;1197.41;0.84;1128.25;0.89;
-10.27;-15.74;-194.26;-329.73;135.47;135.47;135605.47;40.64;135.47;270.94;230.00;1197.41;0.84;1117.03;0.90;
-10.80;9.69;-193.69;-329.20;135.51;135.51;135645.51;40.65;135.51;271.02;230.00;1197.41;0.84;1101.36;0.91;
-11.72;9.72;-193.72;-329.28;135.56;135.56;135695.56;40.67;135.56;271.12;230.00;1197.41;0.84;1101.36;0.91;
8.16;29.55;-193.55;-329.16;135.61;135.61;135745.61;40.68;135.61;271.22;210.00;1197.90;0.83;1101.36;0.91;
8.02;29.15;-193.15;-329.02;135.87;135.87;136005.87;40.76;135.87;271.74;230.00;1197.90;0.83;1101.36;0.91;
12.59;-0.96;-193.04;-328.59;135.55;135.55;135685.55;40.67;135.55;271.10;230.00;1197.90;0.83;1101.01;0.91;
12.56;32.00;-193.00;-328.56;135.56;135.56;135695.56;40.67;135.56;271.12;230.00;1197.90;0.83;1095.45;0.91;
4.61;31.96;-192.96;-328.61;135.65;135.65;135785.65;40.70;135.65;271.30;230.00;1197.90;0.83;1095.45;0.91;
-15.34;11.92;-192.92;-328.66;135.74;135.74;135875.74;40.72;135.74;271.48;250.00;1211.05;0.83;1095.45;0.91;
-15.50;11.58;-192.58;-328.50;135.92;135.92;136055.92;40.78;135.92;271.84;230.00;1211.05;0.83;1095.45;0.91;
-15.46;12.43;-192.43;-328.54;136.11;136.11;136246.11;40.83;136.11;272.22;230.00;1211.05;0.83;1096.24;0.91;
8.34;12.28;-192.28;-328.34;136.06;136.06;136196.06;40.82;136.06;272.12;230.00;1211.05;0.83;1096.24;0.91;
-1.47;2.19;-192.19;-328.53;136.34;136.34;136476.34;40.90;136.34;272.68;240.00;1235.86;0.81;1096.24;0.91;
-1.28;2.19;-192.19;-328.72;136.53;136.53;136666.53;40.96;136.53;273.06;230.00;1235.86;0.81;1096.24;0.91;
-1.43;-4.74;-192.26;-328.57;136.31;136.31;136446.31;40.89;136.31;272.62;230.00;1235.86;0.81;1090.84;0.92;
-19.14;-4.67;-192.33;-328.86;136.53;136.53;136666.53;40.96;136.53;273.06;230.00;1235.86;0.81;1090.84;0.92;
-9.15;5.24;-192.24;-328.85;136.61;136.61;136746.61;40.98;136.61;273.22;220.00;1225.77;0.82;1090.84;0.92;
-9.16;4.84;-191.84;-328.84;137.00;137.00;137137.00;41.10;137.00;274.00;230.00;1225.77;0.82;1090.84;0.92;
-19.01;-5.46;-191.54;-328.99;137.45;137.45;137587.45;41.24;137.45;274.90;230.00;1233.67;0.81;1090.84;0.92;
34.70;-8.63;-191.37;-328.70;137.33;137.33;137467.33;41.20;137.33;274.66;230.00;1233.67;0.81;1081.43;0.92;
24.51;-18.70;-191.30;-328.51;137.21;137.21;137347.21;41.16;137.21;274.42;230.00;1231.99;0.81;1081.43;0.92;
44.02;0.93;-190.93;-328.02;137.09;137.09;137227.09;41.13;137.09;274.18;230.00;1251.85;0.80;1081.43;0.92;
-15.87;9.47;-190.47;-328.13;137.66;137.66;137797.66;41.30;137.66;275.32;230.00;1251.85;0.80;1100.25;0.91;
4.04;29.13;-190.13;-328.04;137.91;137.91;138047.91;41.37;137.91;275.82;230.00;1267.07;0.79;1100.25;0.91;
-10.96;-4.87;-190.13;-328.04;137.91;137.91;138047.91;41.37;137.91;275.82;230.00;1267.07;0.79;1117.62;0.89;
-0.89;5.11;-190.11;-328.11;138.00;138.00;138138.00;41.40;138.00;276.00;230.00;1263.74;0.79;1117.62;0.89;
18.29;35.09;-190.09;-328.29;138.20;138.20;138338.20;41.46;138.20;276.40;230.00;1263.74;0.79;1095.94;0.91;
-10.46;14.25;-190.25;-328.54;138.29;138.29;138428.29;41.49;138.29;276.58;230.00;1263.74;0.79;1096.07;0.91;
-50.01;-25.39;-190.61;-328.99;138.38;138.38;138518.38;41.51;138.38;276.76;270.00;1283.16;0.78;1096.07;0.91;
-49.56;-25.03;-190.97;-329.44;138.47;138.47;138608.47;41.54;138.47;276.94;230.00;1283.16;0.78;1096.07;0.91;
10.39;34.83;-190.83;-329.39;138.56;138.56;138698.56;41.57;138.56;277.12;230.00;1283.17;0.78;1096.07;0.91;
40.04;30.73;-190.73;-329.04;138.31;138.31;138448.31;41.49;138.31;276.62;230.00;1283.17;0.78;1072.80;0.93;
9.01;35.32;-190.32;-329.01;138.69;138.69;138828.69;41.61;138.69;277.38;230.00;1283.17;0.78;1028.99;0.97;
-20.82;5.11;-190.11;-329.18;139.07;139.07;139209.07;41.72;139.07;278.14;260.00;1272.04;0.79;1028.99;0.97;
-20.72;4.71;-189.71;-329.28;139.57;139.57;139709.57;41.87;139.57;279.14;230.00;1272.04;0.79;1028.99;0.97;
-40.22;-15.29;-189.71;-329.78;140.07;140.07;140210.07;42.02;140.07;280.14;230.00;1267.79;0.79;1028.99;0.97;
-13.98;-15.29;-189.71;-330.02;140.31;140.31;140450.31;42.09;140.31;280.62;230.00;1267.79;0.79;1033.82;0.97;
-0.67;-3.21;-189.79;-330.33;140.54;140.54;140680.54;42.16;140.54;281.08;230.00;1267.79;0.79;1033.38;0.97;
-10.26;-13.03;-189.97;-330.74;140.77;140.77;140910.77;42.23;140.77;281.54;230.00;1282.42;0.78;1033.38;0.97;
19.65;6.75;-189.75;-330.65;140.90;140.90;141040.90;42.27;140.90;281.80;230.00;1282.42;0.78;1043.09;0.96;
-13.11;14.45;-189.45;-330.89;141.44;141.44;141581.44;42.43;141.44;282.88;230.00;1282.42;0.78;1035.04;0.97;
-16.57;-7.64;-189.36;-331.43;142.07;142.07;142212.07;42.62;142.07;284.14;230.00;1282.42;0.78;1035.99;0.97;
-36.27;-27.34;-189.66;-331.73;142.07;142.07;142212.07;42.62;142.07;284.14;250.00;1241.72;0.81;1035.99;0.97;
-36.17;-27.24;-189.76;-331.83;142.07;142.07;142212.07;42.62;142.07;284.14;230.00;1241.72;0.81;1035.99;0.97;
-8.35;-29.12;-189.88;-331.65;141.77;141.77;141911.77;42.53;141.77;283.54;230.00;1241.72;0.81;1046.81;0.96;
1.37;-19.15;-189.85;-331.37;141.52;141.52;141661.52;42.46;141.52;283.04;230.00;1250.01;0.80;1046.81;0.96;
-5.54;12.50;-189.50;-331.46;141.96;141.96;142101.96;42.59;141.96;283.92;230.00;1250.01;0.80;1040.48;0.96;
-5.35;-41.21;-189.79;-331.65;141.86;141.86;142001.86;42.56;141.86;283.72;230.00;1250.01;0.80;956.99;1.04;
22.46;-40.56;-190.44;-331.46;141.02;141.02;141161.02;42.31;141.02;282.04;230.00;1250.01;0.80;956.99;1.04;
-7.53;14.44;-190.44;-331.47;141.03;141.03;141171.03;42.31;141.03;282.06;230.00;1250.01;0.80;950.53;1.05;
26.13;6.27;-190.27;-331.13;140.86;140.86;141000.86;42.26;140.86;281.72;230.00;1250.01;0.80;955.08;1.05;
15.99;-3.70;-190.30;-330.99;140.69;140.69;140830.69;42.21;140.69;281.38;230.00;1237.83;0.81;955.08;1.05;
0.01;-13.57;-190.43;-331.01;140.58;140.58;140720.58;42.17;140.58;281.16;230.00;1237.83;0.81;950.81;1.05;
-9.87;-23.37;-190.63;-331.13;140.50;140.50;140640.50;42.15;140.50;281.00;230.00;1241.18;0.81;950.81;1.05;
-9.96;-8.32;-190.68;-331.04;140.36;140.36;140500.36;42.11;140.36;280.72;230.00;1241.18;0.81;956.81;1.05;
-0.05;-8.17;-190.83;-330.95;140.12;140.12;140260.12;42.04;140.12;280.24;230.00;1241.18;0.81;956.81;1.05;
24.85;-8.02;-190.98;-330.85;139.87;139.87;140009.87;41.96;139.87;279.74;230.00;1241.18;0.81;946.32;1.06;
34.46;1.97;-190.97;-330.46;139.49;139.49;139629.49;41.85;139.49;278.98;220.00;1202.50;0.83;946.32;1.06;
34.35;2.19;-191.19;-330.35;139.16;139.16;139299.16;41.75;139.16;278.32;230.00;1202.50;0.83;946.32;1.06;
4.45;-27.45;-191.55;-330.45;138.90;138.90;139038.90;41.67;138.90;277.80;230.00;1186.00;0.84;946.32;1.06;
4.63;-32.86;-192.14;-330.63;138.49;138.49;138628.49;41.55;138.49;276.98;230.00;1186.00;0.84;936.51;1.07;
-14.20;-32.47;-192.53;-330.80;138.27;138.27;138408.27;41.48;138.27;276.54;230.00;1186.00;0.84;936.51;1.07;
5.77;-12.53;-192.47;-330.77;138.30;138.30;138438.30;41.49;138.30;276.60;210.00;1172.02;0.85;936.51;1.07;
5.48;-12.59;-192.41;-330.48;138.07;138.07;138208.07;41.42;138.07;276.14;230.00;1172.02;0.85;936.51;1.07;
15.29;-2.55;-192.45;-330.29;137.84;137.84;137977.84;41.35;137.84;275.68;230.00;1167.96;0.86;936.51;1.07;
-2.69;-8.72;-192.28;-330.31;138.03;138.03;138168.03;41.41;138.03;276.06;230.00;1167.96;0.86;951.97;1.05;
7.33;1.11;-192.11;-330.33;138.22;138.22;138358.22;41.47;138.22;276.44;220.00;1170.93;0.85;951.97;1.05;
7.35;1.28;-192.28;-330.35;138.07;138.07;138208.07;41.42;138.07;276.14;230.00;1170.93;0.85;951.97;1.05;
-22.43;-28.25;-192.75;-330.57;137.82;137.82;137957.82;41.35;137.82;275.64;230.00;1170.62;0.85;951.97;1.05;
-22.31;3.80;-192.80;-330.69;137.89;137.89;138027.89;41.37;137.89;275.78;230.00;1170.62;0.85;933.71;1.07;
-4.37;3.85;-192.85;-330.63;137.78;137.78;137917.78;41.33;137.78;275.56;230.00;1170.62;0.85;933.71;1.07;
-6.41;-19.16;-192.84;-330.59;137.75;137.75;137887.75;41.33;137.75;275.50;230.00;1170.62;0.85;975.54;1.03;
23.29;10.53;-192.53;-330.29;137.76;137.76;137897.76;41.33;137.76;275.52;200.00;1140.69;0.88;975.54;1.03;
23.19;10.42;-192.42;-330.19;137.77;137.77;137907.77;41.33;137.77;275.54;230.00;1140.69;0.88;975.54;1.03;
-3.85;12.26;-192.26;-330.15;137.89;137.89;138027.89;41.37;137.89;275.78;230.00;1140.69;0.88;975.47;1.03;
6.11;22.10;-192.10;-330.11;138.01;138.01;138148.01;41.40;138.01;276.02;220.00;1075.98;0.93;975.47;1.03;
6.07;21.94;-191.94;-330.07;138.13;138.13;138268.13;41.44;138.13;276.26;230.00;1075.98;0.93;975.47;1.03;
7.02;-5.13;-191.87;-330.02;138.15;138.15;138288.15;41.45;138.15;276.30;230.00;1075.98;0.93;973.89;1.03;
6.65;1.73;-191.73;-329.65;137.92;137.92;138057.92;41.38;137.92;275.84;230.00;1075.98;0.93;974.07;1.03;
-25.10;1.89;-191.89;-329.90;138.01;138.01;138148.01;41.40;138.01;276.02;230.00;1075.98;0.93;974.07;1.03;
-15.15;11.75;-191.75;-329.85;138.10;138.10;138238.10;41.43;138.10;276.20;220.00;1062.04;0.94;974.07;1.03;
-14.99;11.65;-191.65;-330.01;138.36;138.36;138498.36;41.51;138.36;276.72;230.00;1062.04;0.94;974.07;1.03;
-14.66;0.73;-191.73;-330.34;138.61;138.61;138748.61;41.58;138.61;277.22;230.00;1062.04;0.94;990.55;1.01;
22.20;0.71;-191.71;-330.20;138.49;138.49;138628.49;41.55;138.49;276.98;230.00;1062.04;0.94;990.55;1.01;
2.16;-19.21;-191.79;-330.16;138.37;138.37;138508.37;41.51;138.37;276.74;250.00;1075.01;0.93;990.55;1.01;
2.22;-19.03;-191.97;-330.22;138.25;138.25;138388.25;41.48;138.25;276.50;230.00;1075.01;0.93;990.55;1.01;
12.08;-9.05;-191.95;-330.08;138.13;138.13;138268.13;41.44;138.13;276.26;220.00;1072.98;0.93;990.55;1.01;
12.39;-9.27;-191.73;-330.39;138.66;138.66;138798.66;41.60;138.66;277.32;230.00;1072.98;0.93;990.55;1.01;
2.60;-19.59;-191.41;-330.60;139.19;139.19;139329.19;41.76;139.19;278.38;230.00;1083.14;0.92;990.55;1.01;
25.26;-17.35;-191.65;-330.26;138.61;138.61;138748.61;41.58;138.61;277.22;230.00;1083.14;0.92;988.29;1.01;
35.02;-7.01;-191.99;-330.02;138.03;138.03;138168.03;41.41;138.03;276.06;220.00;1087.84;0.92;988.29;1.01;
34.78;-6.67;-192.33;-329.78;137.45;137.45;137587.45;41.24;137.45;274.90;230.00;1087.84;0.92;988.29;1.01;
25.09;-15.94;-193.06;-330.09;137.03;137.03;137167.03;41.11;137.03;274.06;240.00;1087.94;0.92;988.29;1.01;
25.00;-15.61;-193.39;-330.00;136.61;136.61;136746.61;40.98;136.61;273.22;230.00;1087.94;0.92;988.29;1.01;
7.09;-23.20;-193.80;-330.09;136.29;136.29;136426.29;40.89;136.29;272.58;230.00;1087.94;0.92;1004.51;1.00;
17.13;-12.69;-194.31;-330.13;135.82;135.82;135955.82;40.75;135.82;271.64;230.00;1092.52;0.92;1004.51;1.00;
16.87;-21.39;-194.61;-329.87;135.26;135.26;135395.26;40.58;135.26;270.52;230.00;1092.52;0.92;1004.33;1.00;
-24.42;-21.65;-194.35;-329.58;135.23;135.23;135365.23;40.57;135.23;270.46;230.00;1092.52;0.92;1004.33;1.00;
-24.61;-2.01;-193.99;-329.39;135.40;135.40;135535.40;40.62;135.40;270.80;230.00;1092.52;0.92;998.80;1.00;
-18.46;-1.97;-194.03;-329.54;135.51;135.51;135645.51;40.65;135.51;271.02;230.00;1092.52;0.92;998.80;1.00;
11.32;27.59;-193.59;-329.32;135.73;135.73;135865.73;40.72;135.73;271.46;200.00;1092.48;0.92;998.80;1.00;
11.10;27.41;-193.41;-329.10;135.69;135.69;135825.69;40.71;135.69;271.38;230.00;1092.48;0.92;998.80;1.00;
-14.87;3.47;-193.47;-329.13;135.66;135.66;135795.66;40.70;135.66;271.32;230.00;1092.48;0.92;988.40;1.01;
-4.74;13.63;-193.63;-329.26;135.63;135.63;135765.63;40.69;135.63;271.26;230.00;1079.99;0.93;988.40;1.01;
-4.61;34.58;-193.58;-329.39;135.81;135.81;135945.81;40.74;135.81;271.62;230.00;1079.99;0.93;991.43;1.01;
23.29;34.23;-193.23;-329.29;136.06;136.06;136196.06;40.82;136.06;272.12;230.00;1079.99;0.93;991.43;1.01;
